 (0.12819833506104907905+0.00000000000000000000j), (-0.61934024585076197233-0.77458559679166483214j)
 (0.12819833506104907905+0.00000000000000000000j), (0.61934024585076197233-0.77458559679166483214j)
 (0.12819833506104907905+0.00000000000000000000j), (-0.61934024585076197233+0.77458559679166483214j)
 (0.12819833506104907905+0.00000000000000000000j), (0.61934024585076197233+0.77458559679166483214j)
 (0.85155367418870719920+0.00000000000000000000j), (0.26188032583046638724+0.45417511481656691608j)
 (0.85155367418870719920+0.00000000000000000000j), (-0.26188032583046638724+0.45417511481656691608j)
 (0.85155367418870719920+0.00000000000000000000j), (0.26188032583046638724-0.45417511481656691608j)
 (0.85155367418870719920+0.00000000000000000000j), (-0.26188032583046638724-0.45417511481656691608j)
 (0.76549929919876469331+0.00000000000000000000j), (-0.35087733689684269534+0.53934767764252022904j)
 (0.76549929919876469331+0.00000000000000000000j), (0.35087733689684269534+0.53934767764252022904j)
 (0.76549929919876469331+0.00000000000000000000j), (-0.35087733689684269534-0.53934767764252022904j)
 (0.76549929919876469331+0.00000000000000000000j), (0.35087733689684269534-0.53934767764252022904j)
 (0.97753073138947788046+0.00000000000000000000j), (-0.19784574240440372384-0.07273741404258869669j)
 (0.97753073138947788046+0.00000000000000000000j), (0.19784574240440372384-0.07273741404258869669j)
 (0.97753073138947788046+0.00000000000000000000j), (-0.19784574240440372384+0.07273741404258869669j)
 (0.97753073138947788046+0.00000000000000000000j), (0.19784574240440372384+0.07273741404258869669j)
 (0.68127468951159597665+0.00000000000000000000j), (0.72238431825855509150-0.11843012355393645052j)
 (0.68127468951159597665+0.00000000000000000000j), (-0.72238431825855509150-0.11843012355393645052j)
 (0.68127468951159597665+0.00000000000000000000j), (0.72238431825855509150+0.11843012355393645052j)
 (0.68127468951159597665+0.00000000000000000000j), (-0.72238431825855509150+0.11843012355393645052j)
 (0.86665605822712998840+0.00000000000000000000j), (-0.40764547305921211562+0.28763248257549883791j)
 (0.86665605822712998840+0.00000000000000000000j), (0.40764547305921211562+0.28763248257549883791j)
 (0.86665605822712998840+0.00000000000000000000j), (-0.40764547305921211562-0.28763248257549883791j)
 (0.86665605822712998840+0.00000000000000000000j), (0.40764547305921211562-0.28763248257549883791j)
 (0.47078932042713067530+0.00000000000000000000j), (-0.68731892877057521041-0.55312756749725389138j)
 (0.47078932042713067530+0.00000000000000000000j), (0.68731892877057521041-0.55312756749725389138j)
 (0.47078932042713067530+0.00000000000000000000j), (-0.68731892877057521041+0.55312756749725389138j)
 (0.47078932042713067530+0.00000000000000000000j), (0.68731892877057521041+0.55312756749725389138j)
 (0.50149314944726164356+0.00000000000000000000j), (0.85331034191173082970-0.14270978047755622509j)
 (0.50149314944726164356+0.00000000000000000000j), (-0.85331034191173082970-0.14270978047755622509j)
 (0.50149314944726164356+0.00000000000000000000j), (0.85331034191173082970+0.14270978047755622509j)
 (0.50149314944726164356+0.00000000000000000000j), (-0.85331034191173082970+0.14270978047755622509j)
 (0.94979354977755658940+0.00000000000000000000j), (0.10620919885677160277+0.29429885979927039585j)
 (0.94979354977755658940+0.00000000000000000000j), (-0.10620919885677160277+0.29429885979927039585j)
 (0.94979354977755658940+0.00000000000000000000j), (0.10620919885677160277-0.29429885979927039585j)
 (0.94979354977755658940+0.00000000000000000000j), (-0.10620919885677160277-0.29429885979927039585j)
 (0.61461590049526615420+0.00000000000000000000j), (0.72025085127377619365+0.32169240913921864911j)
 (0.61461590049526615420+0.00000000000000000000j), (-0.72025085127377619365+0.32169240913921864911j)
 (0.61461590049526615420+0.00000000000000000000j), (0.72025085127377619365-0.32169240913921864911j)
 (0.61461590049526615420+0.00000000000000000000j), (-0.72025085127377619365-0.32169240913921864911j)
 (0.87994300511377609997+0.00000000000000000000j), (0.08792763915170555278+0.46687154338698411138j)
 (0.87994300511377609997+0.00000000000000000000j), (-0.08792763915170555278+0.46687154338698411138j)
 (0.87994300511377609997+0.00000000000000000000j), (0.08792763915170555278-0.46687154338698411138j)
 (0.87994300511377609997+0.00000000000000000000j), (-0.08792763915170555278-0.46687154338698411138j)
 (0.93551193255740161536+0.00000000000000000000j), (0.26445725175922613071-0.23426435075502397010j)
 (0.93551193255740161536+0.00000000000000000000j), (-0.26445725175922613071-0.23426435075502397010j)
 (0.93551193255740161536+0.00000000000000000000j), (0.26445725175922613071+0.23426435075502397010j)
 (0.93551193255740161536+0.00000000000000000000j), (-0.26445725175922613071+0.23426435075502397010j)
 (0.69028372414341521157+0.00000000000000000000j), (0.54504881994546239277+0.47584678632807492216j)
 (0.69028372414341521157+0.00000000000000000000j), (-0.54504881994546239277+0.47584678632807492216j)
 (0.69028372414341521157+0.00000000000000000000j), (0.54504881994546239277-0.47584678632807492216j)
