 (0.97036327652058096405+0.00000000000000000000j), (-0.23320743935864299279+0.06331983739735673467j)
 (0.97036327652058096405+0.00000000000000000000j), (-0.06331983739735673467+0.23320743935864246543j)
 (0.97036327652058096405+0.00000000000000000000j), (0.23320743935864246543-0.06331983739735673467j)
 (0.97036327652058096405+0.00000000000000000000j), (0.06331983739735673467-0.23320743935864246543j)
 (0.87762830625312870936+0.00000000000000000000j), (-0.42984309888597799221-0.21214020458970955785j)
 (0.87762830625312870936+0.00000000000000000000j), (-0.21214020458970955785-0.42984309888597799221j)
 (0.87762830625312870936+0.00000000000000000000j), (0.42984309888597799221+0.21214020458970955785j)
 (0.87762830625312870936+0.00000000000000000000j), (0.21214020458970955785+0.42984309888597799221j)
 (0.79620725549086024397+0.00000000000000000000j), (-0.59109764118831742419+0.12906426649277827345j)
 (0.79620725549086024397+0.00000000000000000000j), (-0.12906426649277827345+0.59109764118831742419j)
 (0.79620725549086024397+0.00000000000000000000j), (0.59109764118831742419-0.12906426649277827345j)
 (0.79620725549086024397+0.00000000000000000000j), (0.12906426649277827345-0.59109764118831742419j)
 (0.77886605257057717200+0.00000000000000000000j), (-0.44349051407731787666+0.44349051407731787666j)
 (0.77886605257057717200+0.00000000000000000000j), (0.44349051407731787666-0.44349051407731787666j)
 (0.62719029979195872748+0.00000000000000000000j), (-0.55074146740865337346-0.55074146740865337346j)
 (0.62719029979195872748+0.00000000000000000000j), (0.55074146740865337346+0.55074146740865337346j)
 (0.60502397167691790436+0.00000000000000000000j), (-0.77788030334274205213-0.16984765929411921315j)
 (0.60502397167691790436+0.00000000000000000000j), (-0.16984765929411921315-0.77788030334274205213j)
 (0.60502397167691790436+0.00000000000000000000j), (0.77788030334274205213+0.16984765929411921315j)
 (0.60502397167691790436+0.00000000000000000000j), (0.16984765929411921315+0.77788030334274205213j)
 (0.47934179461347259377+0.00000000000000000000j), (-0.78700099817937729796+0.38840812659031620502j)
 (0.47934179461347259377+0.00000000000000000000j), (-0.38840812659031620502+0.78700099817937729796j)
 (0.47934179461347259377+0.00000000000000000000j), (0.78700099817937729796-0.38840812659031620502j)
 (0.47934179461347259377+0.00000000000000000000j), (0.38840812659031620502-0.78700099817937729796j)
 (0.24165080504778485571+0.00000000000000000000j), (-0.93645843604898604262-0.25426459834677356264j)
 (0.24165080504778485571+0.00000000000000000000j), (-0.25426459834677356264-0.93645843604898815205j)
 (0.24165080504778485571+0.00000000000000000000j), (0.93645843604898604262+0.25426459834677356264j)
 (0.24165080504778485571+0.00000000000000000000j), (0.25426459834677356264+0.93645843604898604262j)
